Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Supervised Learning of the Global Risk Network Activation from Media Event Reports","SN Computer Science","","1","1","10.1007/s42979-019-0036-6","Xiang NiuGyorgy KornissBoleslaw K. Szymanski","2019","http://link.springer.com/article/10.1007/s42979-019-0036-6","Article"
"Active Learning and Crowdsourcing: A Survey of Optimization Methods for Data Labeling","Programming and Computer Software","","44","6","10.1134/S0361768818060142","R. A. GilyazevD. Yu. Turdakov","2018","http://link.springer.com/article/10.1134/S0361768818060142","Article"
"Strand: scalable trilateration with Node.js","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0142-y","Konstantinos TserpesMaria PaterakiIraklis Varlamis","2019","http://link.springer.com/article/10.1186/s13677-019-0142-y","Article"
"Research issues in mining user behavioral rules for context-aware intelligent mobile applications","Iran Journal of Computer Science","","2","1","10.1007/s42044-018-0026-1","Iqbal H. Sarker","2019","http://link.springer.com/article/10.1007/s42044-018-0026-1","Article"
"Simple dynamics for plurality consensus","Distributed Computing","","30","4","10.1007/s00446-016-0289-4","Luca BecchettiAndrea ClementiEmanuele NataleFrancesco PasqualeRiccardo SilvestriLuca Trevisan","2017","http://link.springer.com/article/10.1007/s00446-016-0289-4","Article"
"Symmetry reduction in CSP model checking","International Journal on Software Tools for Technology Transfer","","21","5","10.1007/s10009-019-00516-4","Thomas Gibson-RobinsonGavin Lowe","2019","http://link.springer.com/article/10.1007/s10009-019-00516-4","Article"
"On the diffuseness and the impact on maintainability of code smells: a large scale empirical investigation","Empirical Software Engineering","","23","3","10.1007/s10664-017-9535-z","Fabio PalombaGabriele BavotaMassimiliano Di PentaFausto FasanoRocco OlivetoAndrea De Lucia","2018","http://link.springer.com/article/10.1007/s10664-017-9535-z","Article"
"Systematic approach for constructing an understandable state machine from a contract-based specification: controlled experiments","Software & Systems Modeling","","15","3","10.1007/s10270-014-0440-2","Jung Ho BaeHeung Seok Chae","2016","http://link.springer.com/article/10.1007/s10270-014-0440-2","Article"
"A contextual approach towards more accurate duplicate bug report detection and ranking","Empirical Software Engineering","","21","2","10.1007/s10664-015-9387-3","Abram HindleAnahita AlipourEleni Stroulia","2016","http://link.springer.com/article/10.1007/s10664-015-9387-3","Article"
"Foreword to the special section on negative results in software engineering","Empirical Software Engineering","","22","5","10.1007/s10664-017-9498-0","Richard F. PaigeJordi CabotNeil A. Ernst","2017","http://link.springer.com/article/10.1007/s10664-017-9498-0","Article"
"The multi-agent rotor-router on the ring: a deterministic alternative to parallel random walks","Distributed Computing","","30","2","10.1007/s00446-016-0282-y","Ralf KlasingAdrian KosowskiDominik PająkThomas Sauerwald","2017","http://link.springer.com/article/10.1007/s00446-016-0282-y","Article"
"Improvement of Malware Classification Using Hybrid Feature Engineering","SN Computer Science","","1","1","10.1007/s42979-019-0017-9","Emmanuel MasaboKyanda Swaib KaawaaseJulianne Sansa-OtimJohn NgubiriDamien Hanyurwimfura","2019","http://link.springer.com/article/10.1007/s42979-019-0017-9","Article"
"A formal verification framework for static analysis","Software & Systems Modeling","","15","4","10.1007/s10270-015-0476-y","Elvira AlbertRichard BubelSamir GenaimReiner HähnleGermán PueblaGuillermo Román-Díez","2016","http://link.springer.com/article/10.1007/s10270-015-0476-y","Article"
"Adaptive deduplication of virtual machine images using AKKA stream to accelerate live migration process in cloud environment","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0125-z","Naga Malleswari TYJVadivu G","2019","http://link.springer.com/article/10.1186/s13677-019-0125-z","Article"
"A novel online supervised hyperparameter tuning procedure applied to cross-company software effort estimation","Empirical Software Engineering","","24","5","10.1007/s10664-019-09686-w","Leandro L. Minku","2019","http://link.springer.com/article/10.1007/s10664-019-09686-w","Article"
"Concurrent depth-first search algorithms based on Tarjan’s Algorithm","International Journal on Software Tools for Technology Transfer","","18","2","10.1007/s10009-015-0382-1","Gavin Lowe","2016","http://link.springer.com/article/10.1007/s10009-015-0382-1","Article"
"Explaining interdependent action delays in multiagent plans execution","Autonomous Agents and Multi-Agent Systems","","30","4","10.1007/s10458-015-9298-0","Roberto MicalizioGianluca Torta","2016","http://link.springer.com/article/10.1007/s10458-015-9298-0","Article"
"A situational method for semi-automated Enterprise Architecture Documentation","Software & Systems Modeling","","15","2","10.1007/s10270-014-0407-3","Matthias FarwickChristian M. SchwedaRuth BreuInge Hanschke","2016","http://link.springer.com/article/10.1007/s10270-014-0407-3","Article"
"Design notations for secure software: a systematic literature review","Software & Systems Modeling","","16","3","10.1007/s10270-015-0486-9","Alexander van den BergheRiccardo ScandariatoKoen YskoutWouter Joosen","2017","http://link.springer.com/article/10.1007/s10270-015-0486-9","Article"
"High Speed Cycle-Approximate Simulation of Embedded Cache-Incoherent and Coherent Chip-Multiprocessors","International Journal of Parallel Programming","","46","6","10.1007/s10766-018-0566-x","Christopher ThompsonMiles GouldNigel Topham","2018","http://link.springer.com/article/10.1007/s10766-018-0566-x","Article"
"Assessing the impact of real-time machine translation on multilingual meetings in global software projects","Empirical Software Engineering","","21","3","10.1007/s10664-015-9372-x","Fabio CalefatoFilippo LanubileTayana ConteRafael Prikladnicki","2016","http://link.springer.com/article/10.1007/s10664-015-9372-x","Article"
"Formalizing and appling compliance patterns for business process compliance","Software & Systems Modeling","","15","1","10.1007/s10270-014-0395-3","Amal ElgammalOktay TuretkenWillem-Jan van den HeuvelMike Papazoglou","2016","http://link.springer.com/article/10.1007/s10270-014-0395-3","Article"
"The first reactive synthesis competition (SYNTCOMP 2014)","International Journal on Software Tools for Technology Transfer","","19","3","10.1007/s10009-016-0416-3","Swen JacobsRoderick BloemRomain BrenguierRüdiger EhlersTimotheus HellRobert KönighoferGuillermo A. PérezJean-François RaskinLeonid RyzhykOcan SankurMartina SeidlLeander TentrupAdam Walker","2017","http://link.springer.com/article/10.1007/s10009-016-0416-3","Article"
"Keep the PokerFace on! Thwarting cache side channel attacks by memory bus monitoring and cache obfuscation","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0101-4","Arun RajJanakiram Dharanipragada","2017","http://link.springer.com/article/10.1186/s13677-017-0101-4","Article"
"A coded shared atomic memory algorithm for message passing architectures","Distributed Computing","","30","1","10.1007/s00446-016-0275-x","Viveck R. CadambeNancy LynchMuriel MèdardPeter Musial","2017","http://link.springer.com/article/10.1007/s00446-016-0275-x","Article"
"Universal constructions that ensure disjoint-access parallelism and wait-freedom","Distributed Computing","","29","4","10.1007/s00446-015-0261-8","Faith EllenPanagiota FatourouEleftherios KosmasAlessia MilaniCorentin Travers","2016","http://link.springer.com/article/10.1007/s00446-015-0261-8","Article"
"DyeVC: an approach for monitoring and visualizing distributed repositories","Journal of Software Engineering Research and Development","","5","1","10.1186/s40411-017-0039-8","Cristiano CesarioRuben InterianLeonardo Murta","2017","http://link.springer.com/article/10.1186/s40411-017-0039-8","Article"
"Simple multi-party set reconciliation","Distributed Computing","","31","6","10.1007/s00446-017-0316-0","Michael MitzenmacherRasmus Pagh","2018","http://link.springer.com/article/10.1007/s00446-017-0316-0","Article"
"Dynamic structure measurement for distributed software","Software Quality Journal","","26","3","10.1007/s11219-017-9369-3","Wuxia JinTing LiuYu QuQinghua ZhengDi CuiJianlei Chi","2018","http://link.springer.com/article/10.1007/s11219-017-9369-3","Article"
"Efficient elicitation of software configurations using crowd preferences and domain knowledge","Automated Software Engineering","","26","1","10.1007/s10515-018-0247-4","Yasser Gonzalez-FernandezSaeideh HamidiStephen ChenSotirios Liaskos","2019","http://link.springer.com/article/10.1007/s10515-018-0247-4","Article"
"Near-optimal self-stabilising counting and firing squads","Distributed Computing","","32","4","10.1007/s00446-018-0342-6","Christoph LenzenJoel Rybicki","2019","http://link.springer.com/article/10.1007/s00446-018-0342-6","Article"
"Risk orientation in software testing processes of small and medium enterprises: an exploratory and comparative study","Software Quality Journal","","24","3","10.1007/s11219-015-9289-z","Michael FeldererRudolf Ramler","2016","http://link.springer.com/article/10.1007/s11219-015-9289-z","Article"
"Blockchain-based security management of IoT infrastructure with Ethereum transactions","Iran Journal of Computer Science","","2","3","10.1007/s42044-019-00044-z","S. K. Tanzir MehediAbdullah Al Mamun ShamimMohammad Badrul Alam Miah","2019","http://link.springer.com/article/10.1007/s42044-019-00044-z","Article"
"Cyber threat intelligence framework using advanced malware forensics","International Journal of Information Technology","","","","10.1007/s41870-019-00280-3","Yansi KeimA. K. Mohapatra","2019","http://link.springer.com/article/10.1007/s41870-019-00280-3","Article"
"Stress-testing remote model querying APIs for relational and graph-based stores","Software & Systems Modeling","","18","2","10.1007/s10270-017-0606-9","Antonio Garcia-DominguezKonstantinos BarmpisDimitrios S. KolovosRan WeiRichard F. Paige","2019","http://link.springer.com/article/10.1007/s10270-017-0606-9","Article"
"Reciprocal Altruism-based Cooperation in a Social Network Game","New Generation Computing","","34","3","10.1007/s00354-016-0304-0","Masanori TakanoKazuya WadaIchiro Fukuda","2016","http://link.springer.com/article/10.1007/s00354-016-0304-0","Article"
"User satisfaction and system success: an empirical exploration of user involvement in software development","Empirical Software Engineering","","22","5","10.1007/s10664-016-9465-1","Muneera BanoDidar ZowghiFrancesca da Rimini","2017","http://link.springer.com/article/10.1007/s10664-016-9465-1","Article"
"Privacy preserving model: a new scheme for auditing cloud stakeholders","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0076-1","Abdul RazaqueSyed S. Rizvi","2017","http://link.springer.com/article/10.1186/s13677-017-0076-1","Article"
"Efficient and scalable omniscient debugging for model transformations","Software Quality Journal","","25","1","10.1007/s11219-015-9304-4","Jonathan CorleyBrian P. EddyEugene SyrianiJeff Gray","2017","http://link.springer.com/article/10.1007/s11219-015-9304-4","Article"
"Distributed construction of purely additive spanners","Distributed Computing","","31","3","10.1007/s00446-017-0306-2","Keren Censor-HillelTelikepalli KavithaAmi PazAmir Yehudayoff","2018","http://link.springer.com/article/10.1007/s00446-017-0306-2","Article"
"Passive testing with asynchronous communications and timestamps","Distributed Computing","","31","5","10.1007/s00446-017-0308-0","Mercedes G. MerayoRobert M. HieronsM. Núñez","2018","http://link.springer.com/article/10.1007/s00446-017-0308-0","Article"
"Fog computing security: a review of current applications and security solutions","Journal of Cloud Computing","","6","1","10.1186/s13677-017-0090-3","Saad KhanSimon ParkinsonYongrui Qin","2017","http://link.springer.com/article/10.1186/s13677-017-0090-3","Article"
"Empirical comparison of text-based mobile apps similarity measurement techniques","Empirical Software Engineering","","24","6","10.1007/s10664-019-09726-5","Afnan Al-SubaihinFederica SarroSue BlackLicia Capra","2019","http://link.springer.com/article/10.1007/s10664-019-09726-5","Article"
"Black-box tree test case generation through diversity","Automated Software Engineering","","25","3","10.1007/s10515-018-0232-y","Ali ShahbaziMahsa PanahandehJames Miller","2018","http://link.springer.com/article/10.1007/s10515-018-0232-y","Article"
"Measuring the complexity of domain-specific languages developed using MDD","Software Quality Journal","","24","3","10.1007/s11219-015-9279-1","Boštjan Slivnik","2016","http://link.springer.com/article/10.1007/s11219-015-9279-1","Article"
"Inductive verification of data model invariants in web applications using first-order logic","Automated Software Engineering","","26","2","10.1007/s10515-018-0249-2","Ivan BocićTevfik BultanNicolás Rosner","2019","http://link.springer.com/article/10.1007/s10515-018-0249-2","Article"
"Do developers update their library dependencies?","Empirical Software Engineering","","23","1","10.1007/s10664-017-9521-5","Raula Gaikovina KulaDaniel M. GermanAli OuniTakashi IshioKatsuro Inoue","2018","http://link.springer.com/article/10.1007/s10664-017-9521-5","Article"
"Empirical study on the discrepancy between performance testing results from virtual and physical environments","Empirical Software Engineering","","23","3","10.1007/s10664-017-9553-x","Muhammad Moiz ArifWeiyi ShangEmad Shihab","2018","http://link.springer.com/article/10.1007/s10664-017-9553-x","Article"
"Speed faults in computation by chemical reaction networks","Distributed Computing","","30","5","10.1007/s00446-015-0255-6","Ho-Lin ChenRachel CummingsDavid DotyDavid Soloveichik","2017","http://link.springer.com/article/10.1007/s00446-015-0255-6","Article"
"Finding better active learners for faster literature reviews","Empirical Software Engineering","","23","6","10.1007/s10664-017-9587-0","Zhe YuNicholas A. KraftTim Menzies","2018","http://link.springer.com/article/10.1007/s10664-017-9587-0","Article"
"Variability extraction and modeling for product variants","Software & Systems Modeling","","16","4","10.1007/s10270-015-0512-y","Lukas LinsbauerRoberto Erick Lopez-HerrejonAlexander Egyed","2017","http://link.springer.com/article/10.1007/s10270-015-0512-y","Article"
"AspectOCL: using aspects to ease maintenance of evolving constraint specification","Empirical Software Engineering","","24","4","10.1007/s10664-019-09717-6","Muhammad Uzair KhanHassan SartajMuhammad Zohaib IqbalMuhammad UsmanNumra Arshad","2019","http://link.springer.com/article/10.1007/s10664-019-09717-6","Article"
"Coherence of comments and method implementations: a dataset and an empirical investigation","Software Quality Journal","","26","2","10.1007/s11219-016-9347-1","Anna CorazzaValerio MaggioGiuseppe Scanniello","2018","http://link.springer.com/article/10.1007/s11219-016-9347-1","Article"
"Assessing degree of intrusion scope (DIS): a statistical strategy for anomaly based intrusion detection","CSI Transactions on ICT","","6","2","10.1007/s40012-018-0188-x","V. JyothsnaV. V. Rama Prasad","2018","http://link.springer.com/article/10.1007/s40012-018-0188-x","Article"
"Evaluating the effect of a lightweight formal technique in industry","International Journal on Software Tools for Technology Transfer","","18","1","10.1007/s10009-015-0374-1","Ammar OsaiweranMathijs SchutsJozef HoomanJan Friso GrooteBart van Rijnsoever","2016","http://link.springer.com/article/10.1007/s10009-015-0374-1","Article"
"High-level frameworks for the specification and verification of scheduling problems","International Journal on Software Tools for Technology Transfer","","20","4","10.1007/s10009-017-0466-1","Mounir ChadliJin H. KimKim G. LarsenAxel LegayStefan NaujokatBernhard SteffenLouis-Marie Traonouez","2018","http://link.springer.com/article/10.1007/s10009-017-0466-1","Article"
"The structure and dynamics of knowledge network in domain-specific Q&A sites: a case study of stack overflow","Empirical Software Engineering","","22","1","10.1007/s10664-016-9430-z","Deheng YeZhenchang XingNachiket Kapre","2017","http://link.springer.com/article/10.1007/s10664-016-9430-z","Article"
"Joint Analysis of Multiple Algorithms and Performance Measures","New Generation Computing","","35","1","10.1007/s00354-016-0005-8","Cassio P. de CamposAlessio Benavoli","2017","http://link.springer.com/article/10.1007/s00354-016-0005-8","Article"
"$$\hbox {TM}^{2}$$
                
                  
                    
                      TM
                      2
                    
                  
                
              C: a software transactional memory for many-cores","Distributed Computing","","31","5","10.1007/s00446-017-0310-6","Vincent GramoliRachid GuerraouiVasileios Trigonakis","2018","http://link.springer.com/article/10.1007/s00446-017-0310-6","Article"
"NoSQL database systems: a survey and decision guidance","Computer Science - Research and Development","","32","3 - 4","10.1007/s00450-016-0334-3","Felix GessertWolfram WingerathSteffen FriedrichNorbert Ritter","2017","http://link.springer.com/article/10.1007/s00450-016-0334-3","Article"
"Requirements specification via activity diagrams for agent-based systems","Autonomous Agents and Multi-Agent Systems","","31","3","10.1007/s10458-016-9327-7","Yoosef AbusharkTim MillerJohn ThangarajahMichael WinikoffJames Harland","2017","http://link.springer.com/article/10.1007/s10458-016-9327-7","Article"
"The importance of flow in software development","Software & Systems Modeling","","16","4","10.1007/s10270-017-0621-x","Jeff GrayBernhard Rumpe","2017","http://link.springer.com/article/10.1007/s10270-017-0621-x","Article"
"A framework for disturbance analysis in smart grids by fault injection","Computer Science - Research and Development","","32","1 - 2","10.1007/s00450-016-0313-8","Igor KaitovicFilip ObradovicSlobodan LukovicMiroslaw Malek","2017","http://link.springer.com/article/10.1007/s00450-016-0313-8","Article"
"Will this clone be short-lived? Towards a better understanding of the characteristics of short-lived clones","Empirical Software Engineering","","24","2","10.1007/s10664-018-9645-2","Patanamon ThongtanunamWeiyi ShangAhmed E. Hassan","2019","http://link.springer.com/article/10.1007/s10664-018-9645-2","Article"
"Detecting indicators of deception in emulated monitoring systems","Service Oriented Computing and Applications","","13","1","10.1007/s11761-018-0252-2","Kon PapazisNaveen Chilamkurti","2019","http://link.springer.com/article/10.1007/s11761-018-0252-2","Article"
"DEX: self-healing expanders","Distributed Computing","","29","3","10.1007/s00446-015-0258-3","Gopal PanduranganPeter RobinsonAmitabh Trehan","2016","http://link.springer.com/article/10.1007/s00446-015-0258-3","Article"
"VPPE: A Novel Visual Parallel Programming Environment","International Journal of Parallel Programming","","47","5 - 6","10.1007/s10766-019-00639-w","José L. Quiroz-FabiánGraciela Román-AlonsoMiguel A. Castro-GarcíaJorge Buenabad-ChávezAzzedine BoukercheManuel Aguilar-Cornejo","2019","http://link.springer.com/article/10.1007/s10766-019-00639-w","Article"
"Studying just-in-time defect prediction using cross-project models","Empirical Software Engineering","","21","5","10.1007/s10664-015-9400-x","Yasutaka KameiTakafumi FukushimaShane McIntoshKazuhiro YamashitaNaoyasu UbayashiAhmed E. Hassan","2016","http://link.springer.com/article/10.1007/s10664-015-9400-x","Article"
"Domain-specific cross-language relevant question retrieval","Empirical Software Engineering","","23","2","10.1007/s10664-017-9568-3","Bowen XuZhenchang XingXin XiaDavid LoShanping Li","2018","http://link.springer.com/article/10.1007/s10664-017-9568-3","Article"
"Model transformation intents and their properties","Software & Systems Modeling","","15","3","10.1007/s10270-014-0429-x","Levi LúcioMoussa AmraniJuergen DingelLeen LambersRick SalayGehan M. K. SelimEugene SyrianiManuel Wimmer","2016","http://link.springer.com/article/10.1007/s10270-014-0429-x","Article"
"On efficient distributed construction of near optimal routing schemes","Distributed Computing","","31","2","10.1007/s00446-017-0304-4","Michael ElkinOfer Neiman","2018","http://link.springer.com/article/10.1007/s00446-017-0304-4","Article"
"Automatic query reformulation for code search using crowdsourced knowledge","Empirical Software Engineering","","24","4","10.1007/s10664-018-9671-0","Mohammad M. RahmanChanchal K. RoyDavid Lo","2019","http://link.springer.com/article/10.1007/s10664-018-9671-0","Article"
"An industry experiment on the effects of test-driven development on external quality and productivity","Empirical Software Engineering","","22","6","10.1007/s10664-016-9490-0","Ayse TosunOscar DiesteDavide FucciSira VegasBurak TurhanHakan ErdogmusAdrian SantosMarkku OivoKimmo ToroJanne JarvinenNatalia Juristo","2017","http://link.springer.com/article/10.1007/s10664-016-9490-0","Article"
"A study of build inflation in 30 million CPAN builds on 13 Perl versions and 10 operating systems","Empirical Software Engineering","","24","6","10.1007/s10664-019-09709-6","Mahdis ZolfaghariniaBram AdamsYann-Gaël Guéhéneuc","2019","http://link.springer.com/article/10.1007/s10664-019-09709-6","Article"
"A Real-Time Data Mining Approach for Interaction Analytics Assessment: IoT Based Student Interaction Framework","International Journal of Parallel Programming","","46","5","10.1007/s10766-017-0553-7","Muhammad FarhanSohail JabbarMuhammad AslamAwais AhmadMuhammad Munwar IqbalMurad KhanMartinez-Enriquez Ana Maria","2018","http://link.springer.com/article/10.1007/s10766-017-0553-7","Article"
"SERP-test: a taxonomy for supporting industry–academia communication","Software Quality Journal","","25","4","10.1007/s11219-016-9322-x","Emelie EngströmKai PetersenNauman bin AliElizabeth Bjarnason","2017","http://link.springer.com/article/10.1007/s11219-016-9322-x","Article"
"How does developer interaction relate to software quality? an examination of product development data","Empirical Software Engineering","","23","3","10.1007/s10664-017-9534-0","Subhajit Datta","2018","http://link.springer.com/article/10.1007/s10664-017-9534-0","Article"
"Monitoring modulo theories","International Journal on Software Tools for Technology Transfer","","18","2","10.1007/s10009-015-0380-3","Normann DeckerMartin LeuckerDaniel Thoma","2016","http://link.springer.com/article/10.1007/s10009-015-0380-3","Article"
"Concurrency Paradigms: Competitive, Coordinated, and Collaborative: Which Control Mechanisms are Appropriate?","International Journal of Parallel Programming","","44","2","10.1007/s10766-015-0370-9","W. Morven Gentleman","2016","http://link.springer.com/article/10.1007/s10766-015-0370-9","Article"
"Fault and performance management in multi-cloud based NFV using shallow and deep predictive structures","Journal of Reliable Intelligent Environments","","3","4","10.1007/s40860-017-0053-y","Lav GuptaM SamakaRaj JainAiman ErbadDeval BhamareH Anthony Chan","2017","http://link.springer.com/article/10.1007/s40860-017-0053-y","Article"
"A study of the relation of mobile device attributes with the user-perceived quality of Android apps","Empirical Software Engineering","","22","6","10.1007/s10664-017-9507-3","Ehsan NoeiMark D. SyerYing ZouAhmed E. HassanIman Keivanloo","2017","http://link.springer.com/article/10.1007/s10664-017-9507-3","Article"
"Controlling of communication connection range using acoustic waves emitted from smartphones","Journal of Reliable Intelligent Environments","","4","2","10.1007/s40860-018-0059-0","Satoshi MoriyamaYuusuke KawakitaJunji TakahashiYoshito Tobe","2018","http://link.springer.com/article/10.1007/s40860-018-0059-0","Article"
"A survey of methods for the extraction of information from Web resources","Programming and Computer Software","","42","5","10.1134/S0361768816050078","M. I. VarlamovD. Yu. Turdakov","2016","http://link.springer.com/article/10.1134/S0361768816050078","Article"
"Tool support for assurance case development","Automated Software Engineering","","25","3","10.1007/s10515-017-0230-5","Ewen DenneyGanesh Pai","2018","http://link.springer.com/article/10.1007/s10515-017-0230-5","Article"
"An empirical study of the integration time of fixed issues","Empirical Software Engineering","","23","1","10.1007/s10664-017-9520-6","Daniel Alencar da CostaShane McIntoshUirá KuleszaAhmed E. HassanSurafel Lemma Abebe","2018","http://link.springer.com/article/10.1007/s10664-017-9520-6","Article"
"An empirical study on the issue reports with questions raised during the issue resolving process","Empirical Software Engineering","","24","2","10.1007/s10664-018-9636-3","Yonghui HuangDaniel Alencar da CostaFeng ZhangYing Zou","2019","http://link.springer.com/article/10.1007/s10664-018-9636-3","Article"
"Assisting requirements analysts to find latent concerns with REAssistant","Automated Software Engineering","","23","2","10.1007/s10515-014-0156-0","Alejandro RagoClaudia MarcosJ. Andres Diaz-Pace","2016","http://link.springer.com/article/10.1007/s10515-014-0156-0","Article"
"LIS using backtracking and branch-and-bound approaches","CSI Transactions on ICT","","4","2 - 4","10.1007/s40012-016-0108-x","Seema RaniDharmveer Singh Rajpoot","2016","http://link.springer.com/article/10.1007/s40012-016-0108-x","Article"
"Multi-view approaches for software and system modelling: a systematic literature review","Software and Systems Modeling","","18","6","10.1007/s10270-018-00713-w","Antonio CicchettiFederico CiccozziAlfonso Pierantonio","2019","http://link.springer.com/article/10.1007/s10270-018-00713-w","Article"
"Automated QoS-oriented cloud resource optimization using containers","Automated Software Engineering","","24","1","10.1007/s10515-016-0191-0","Yu SunJules WhiteBo LiMichael WalkerHamilton Turner","2017","http://link.springer.com/article/10.1007/s10515-016-0191-0","Article"
"Exploring the costs of technical debt management – a case study","Empirical Software Engineering","","21","1","10.1007/s10664-014-9351-7","Yuepu GuoRodrigo Oliveira SpínolaCarolyn Seaman","2016","http://link.springer.com/article/10.1007/s10664-014-9351-7","Article"
"Scenario-based system design with colored Petri nets: an application to train control systems","Software & Systems Modeling","","17","1","10.1007/s10270-016-0517-1","Daohua WuEckehard Schnieder","2018","http://link.springer.com/article/10.1007/s10270-016-0517-1","Article"
"An ordered approach to solving parity games in quasi-polynomial time and quasi-linear space","International Journal on Software Tools for Technology Transfer","","21","3","10.1007/s10009-019-00509-3","John FearnleySanjay JainBart de KeijzerSven ScheweFrank StephanDominik Wojtczak","2019","http://link.springer.com/article/10.1007/s10009-019-00509-3","Article"
"Automatic test improvement with DSpot: a study with ten mature open-source projects","Empirical Software Engineering","","24","4","10.1007/s10664-019-09692-y","Benjamin DanglotOscar Luis Vera-PérezBenoit BaudryMartin Monperrus","2019","http://link.springer.com/article/10.1007/s10664-019-09692-y","Article"
"A Web service search engine for large-scale Web service discovery based on the probabilistic topic modeling and clustering","Service Oriented Computing and Applications","","12","2","10.1007/s11761-018-0232-6","Afnan BukhariXumin Liu","2018","http://link.springer.com/article/10.1007/s11761-018-0232-6","Article"
"A visual language for modeling multiple perspectives of business process compliance rules","Software & Systems Modeling","","16","3","10.1007/s10270-016-0526-0","David KnupleschManfred Reichert","2017","http://link.springer.com/article/10.1007/s10270-016-0526-0","Article"
"Test oracles for simulink-like models","Automated Software Engineering","","24","2","10.1007/s10515-016-0207-9","Luciano BaresiMarcio DelamaroPaulo Nardi","2017","http://link.springer.com/article/10.1007/s10515-016-0207-9","Article"
"Comparing and experimenting machine learning techniques for code smell detection","Empirical Software Engineering","","21","3","10.1007/s10664-015-9378-4","Francesca Arcelli FontanaMika V. MäntyläMarco ZanoniAlessandro Marino","2016","http://link.springer.com/article/10.1007/s10664-015-9378-4","Article"
"Impact of incorrect and new requirements on waterfall software project outcomes","Empirical Software Engineering","","23","1","10.1007/s10664-017-9506-4","Kaushal ChariManish Agrawal","2018","http://link.springer.com/article/10.1007/s10664-017-9506-4","Article"
"Search-based detection of model level changes","Empirical Software Engineering","","22","2","10.1007/s10664-016-9442-8","Marouane KessentiniUsman MansoorManuel WimmerAli OuniKalyanmoy Deb","2017","http://link.springer.com/article/10.1007/s10664-016-9442-8","Article"
"An empirical study of early access games on the Steam platform","Empirical Software Engineering","","23","2","10.1007/s10664-017-9531-3","Dayi LinCor-Paul BezemerAhmed E. Hassan","2018","http://link.springer.com/article/10.1007/s10664-017-9531-3","Article"
"Experiences and challenges in building a data intensive system for data migration","Empirical Software Engineering","","23","1","10.1007/s10664-017-9503-7","Marco ScavuzzoElisabetta Di NittoDanilo Ardagna","2018","http://link.springer.com/article/10.1007/s10664-017-9503-7","Article"
"Studying the urgent updates of popular games on the Steam platform","Empirical Software Engineering","","22","4","10.1007/s10664-016-9480-2","Dayi LinCor-Paul BezemerAhmed E. Hassan","2017","http://link.springer.com/article/10.1007/s10664-016-9480-2","Article"
"A minimization algorithm for automata generated fault trees with priority gates","Software Quality Journal","","27","3","10.1007/s11219-019-09444-7","Nidhal Mahmud","2019","http://link.springer.com/article/10.1007/s11219-019-09444-7","Article"
"A self-learning approach for validation of runtime adaptation in service-oriented systems","Service Oriented Computing and Applications","","12","1","10.1007/s11761-017-0222-0","Leah MutanuGerald Kotonya","2018","http://link.springer.com/article/10.1007/s11761-017-0222-0","Article"
"Scalable data structure detection and classification for C/C++ binaries","Empirical Software Engineering","","21","3","10.1007/s10664-015-9363-y","Istvan HallerAsia SlowinskaHerbert Bos","2016","http://link.springer.com/article/10.1007/s10664-015-9363-y","Article"
"Metamathematics for Systems Design","New Generation Computing","","35","3","10.1007/s00354-017-0023-1","Ichiro Hasuo","2017","http://link.springer.com/article/10.1007/s00354-017-0023-1","Article"
"The Case for Polymorphic Registers in Dataflow Computing","International Journal of Parallel Programming","","46","6","10.1007/s10766-017-0494-1","Cătălin Bogdan CiobanuGeorgi GaydadjievChristian PilatoDonatella Sciuto","2018","http://link.springer.com/article/10.1007/s10766-017-0494-1","Article"
"An ensemble-based model for predicting agile software development effort","Empirical Software Engineering","","24","2","10.1007/s10664-018-9647-0","Onkar MalgondeKaushal Chari","2019","http://link.springer.com/article/10.1007/s10664-018-9647-0","Article"
"Learning to rank code examples for code search engines","Empirical Software Engineering","","22","1","10.1007/s10664-015-9421-5","Haoran NiuIman KeivanlooYing Zou","2017","http://link.springer.com/article/10.1007/s10664-015-9421-5","Article"
"Two types of universal proof systems for all variants of many-valued logics and some properties of them","Iran Journal of Computer Science","","2","1","10.1007/s42044-018-0015-4","Anahit ChubaryanArtur Khamisyan","2019","http://link.springer.com/article/10.1007/s42044-018-0015-4","Article"
"A detailed investigation of the effectiveness of whole test suite generation","Empirical Software Engineering","","22","2","10.1007/s10664-015-9424-2","José Miguel RojasMattia VivantiAndrea ArcuriGordon Fraser","2017","http://link.springer.com/article/10.1007/s10664-015-9424-2","Article"
"Learning probabilistic models for model checking: an evolutionary approach and an empirical study","International Journal on Software Tools for Technology Transfer","","20","6","10.1007/s10009-018-0492-7","Jingyi WangJun SunQixia YuanJun Pang","2018","http://link.springer.com/article/10.1007/s10009-018-0492-7","Article"
"Synchronization Validation for Cross-Thread Dependences in Parallel Programs","International Journal of Parallel Programming","","45","6","10.1007/s10766-016-0467-9","Sudakshina DuttaDipankar SarkarArvind Rawat","2017","http://link.springer.com/article/10.1007/s10766-016-0467-9","Article"
