Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"BarrierFinder: recognizing ad hoc barriers","Empirical Software Engineering","","25","6","10.1007/s10664-020-09862-3","Tao WangXiao YuZhengyi QiuGuoliang JinFrank Mueller","2020","http://link.springer.com/article/10.1007/s10664-020-09862-3","Article"
"Wait for it: identifying “On-Hold” self-admitted technical debt","Empirical Software Engineering","","25","5","10.1007/s10664-020-09854-3","Rungroj MaipraditChristoph TreudeHideaki HataKenichi Matsumoto","2020","http://link.springer.com/article/10.1007/s10664-020-09854-3","Article"
"Better software analytics via “DUO”: Data mining algorithms using/used-by optimizers","Empirical Software Engineering","","25","3","10.1007/s10664-020-09808-9","Amritanshu AgrawalTim MenziesLeandro L. MinkuMarkus WagnerZhe Yu","2020","http://link.springer.com/article/10.1007/s10664-020-09808-9","Article"
"Investigating types and survivability of performance bugs in mobile apps","Empirical Software Engineering","","25","3","10.1007/s10664-019-09795-6","Alejandro Mazuera-RozoCatia TrubianiMario Linares-VásquezGabriele Bavota","2020","http://link.springer.com/article/10.1007/s10664-019-09795-6","Article"
"Development of educational model of power compensated differential scanning calorimeter (PC-DSC)","CSI Transactions on ICT","","9","1","10.1007/s40012-020-00320-5","R. ParthasarathyE. PrabhuK. VenkatramananT. Gnanasekaran","2021","http://link.springer.com/article/10.1007/s40012-020-00320-5","Article"
"Fully Responsive Image and Speech Detection Artificial Yankee (FRIDAY): Human Assistant","SN Computer Science","","2","4","10.1007/s42979-021-00630-8","Supreeth RAjay S KamathSrinidhi A NKumaraswamy R","2021","http://link.springer.com/article/10.1007/s42979-021-00630-8","Article"
"Complement for two-way alternating automata","Acta Informatica","","","","10.1007/s00236-020-00373-8","Viliam GeffertChristos A. KapoutsisMohammad Zakzok","2020","http://link.springer.com/article/10.1007/s00236-020-00373-8","Article"
"Sequential Feature Selection and Machine Learning Algorithm-Based Patient’s Death Events Prediction and Diagnosis in Heart Disease","SN Computer Science","","1","6","10.1007/s42979-020-00370-1","Ritu AggrawalSaurabh Pal","2020","http://link.springer.com/article/10.1007/s42979-020-00370-1","Article"
"An efficient statistical model checker for nondeterminism and rare events","International Journal on Software Tools for Technology Transfer","","22","6","10.1007/s10009-020-00563-2","Carlos E. BuddePedro R. D’ArgenioArnd HartmannsSean Sedwards","2020","http://link.springer.com/article/10.1007/s10009-020-00563-2","Article"
"Automata-based monitoring for LTL-FO
$$^+$$



+","International Journal on Software Tools for Technology Transfer","","","","10.1007/s10009-020-00566-z","Raphaël KhourySylvain HalléYannick Lebrun","2020","http://link.springer.com/article/10.1007/s10009-020-00566-z","Article"
"Risk Management and Privacy Violation Detection in the PoSeID-on Data Privacy Platform","SN Computer Science","","1","4","10.1007/s42979-020-00198-9","Paulo SilvaRui CasaleiroPaulo SimõesNuno AntunesMarilia CuradoEdmundo Monteiro","2020","http://link.springer.com/article/10.1007/s42979-020-00198-9","Article"
"Third-party libraries in mobile apps","Empirical Software Engineering","","25","3","10.1007/s10664-019-09754-1","Pasquale SalzaFabio PalombaDario Di NucciAndrea De LuciaFilomena Ferrucci","2020","http://link.springer.com/article/10.1007/s10664-019-09754-1","Article"
"Phase transition of the 2-Choices dynamics on core–periphery networks","Distributed Computing","","","","10.1007/s00446-021-00396-5","Emilio CrucianiEmanuele NataleAndré NusserGiacomo Scornavacca","2021","http://link.springer.com/article/10.1007/s00446-021-00396-5","Article"
"PudgyTurtle: Using Keystream to Encode and Encrypt","SN Computer Science","","1","4","10.1007/s42979-020-00221-z","David A. AugustAnne C. Smith","2020","http://link.springer.com/article/10.1007/s42979-020-00221-z","Article"
"A Multi-Optimization Technique for Improvement of Hadoop Performance with a Dynamic Job Execution Method Based on Artificial Neural Network","SN Computer Science","","1","3","10.1007/s42979-020-00182-3","Rayan AlanaziFawaz AlhazmiHaejin ChungYunmook Nah","2020","http://link.springer.com/article/10.1007/s42979-020-00182-3","Article"
"EvoCluster: An Open-Source Nature-Inspired Optimization Clustering Framework","SN Computer Science","","2","3","10.1007/s42979-021-00511-0","Raneem QaddouraHossam FarisIbrahim AljarahPedro A. Castillo","2021","http://link.springer.com/article/10.1007/s42979-021-00511-0","Article"
"Towards secure and network state aware bitrate adaptation at IoT edge","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00189-4","Zeng ZengHang CheWeiwei MiaoJin HuangHao TangMingxuan ZhangShaqian Zhang","2020","http://link.springer.com/article/10.1186/s13677-020-00189-4","Article"
"Property testing of planarity in the CONGEST model","Distributed Computing","","34","1","10.1007/s00446-020-00382-3","Reut LeviMoti MedinaDana Ron","2021","http://link.springer.com/article/10.1007/s00446-020-00382-3","Article"
"Pupils’ Digital Literacy Reflected in Teachers’ Attitudes Towards ICT: Case Study of the Czech Republic","SN Computer Science","","2","3","10.1007/s42979-021-00567-y","Lukas CirusIvana Simonova","2021","http://link.springer.com/article/10.1007/s42979-021-00567-y","Article"
"Joint optimization strategy for QoE-aware encrypted video caching and content distributing in multi-edge collaborative computing environment","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00204-8","Zhi LiuBo QiaoKui Fang","2020","http://link.springer.com/article/10.1186/s13677-020-00204-8","Article"
"Towards Tolerating Soft Errors for Embedded Systems","SN Computer Science","","2","2","10.1007/s42979-021-00497-9","Muhammad Sheikh SadiWaseem AhmedJan Jürjens","2021","http://link.springer.com/article/10.1007/s42979-021-00497-9","Article"
"A Survey on Blockchain Technology Concepts, Applications, and Issues","SN Computer Science","","1","2","10.1007/s42979-020-00123-0","H. T. M. GamageH. D. WeerasingheN. G. J. Dias","2020","http://link.springer.com/article/10.1007/s42979-020-00123-0","Article"
"Standing on shoulders or feet? An extended study on the usage of the MSR data papers","Empirical Software Engineering","","25","5","10.1007/s10664-020-09834-7","Zoe KottiKonstantinos KravvaritisKonstantina DritsaDiomidis Spinellis","2020","http://link.springer.com/article/10.1007/s10664-020-09834-7","Article"
"Fooling views: a new lower bound technique for distributed computations under congestion","Distributed Computing","","33","6","10.1007/s00446-020-00373-4","Amir AbboudKeren Censor-HillelSeri KhouryChristoph Lenzen","2020","http://link.springer.com/article/10.1007/s00446-020-00373-4","Article"
"A dictionary-based text compression technique using quaternary code","Iran Journal of Computer Science","","3","3","10.1007/s42044-019-00047-w","Ahsan HabibM. Jahirul IslamMohammad Shahidur Rahman","2020","http://link.springer.com/article/10.1007/s42044-019-00047-w","Article"
"An interdisciplinary comparison of sequence modeling methods for next-element prediction","Software and Systems Modeling","","19","6","10.1007/s10270-020-00789-3","Niek TaxIrene TeinemaaSebastiaan J. van Zelst","2020","http://link.springer.com/article/10.1007/s10270-020-00789-3","Article"
"A longitudinal study of popular ad libraries in the Google Play Store","Empirical Software Engineering","","25","1","10.1007/s10664-019-09766-x","Md AhasanuzzamanSafwat HassanCor-Paul BezemerAhmed E. Hassan","2020","http://link.springer.com/article/10.1007/s10664-019-09766-x","Article"
"Benchmarking bidirectional transformations: theory, implementation, application, and assessment","Software and Systems Modeling","","19","3","10.1007/s10270-019-00752-x","Anthony AnjorinThomas BuchmannBernhard WestfechtelZinovy DiskinHsiang-Shang KoRomina EramoGeorg HinkelLeila Samimi-DehkordiAlbert Zündorf","2020","http://link.springer.com/article/10.1007/s10270-019-00752-x","Article"
"Foreword to the Special Issue in Empirical Software Engineering: Best Papers of REFSQ 2019","Empirical Software Engineering","","25","5","10.1007/s10664-020-09839-2","Eric KnaussMichael GoedickePaul Grünbacher","2020","http://link.springer.com/article/10.1007/s10664-020-09839-2","Article"
"An empirical assessment of baseline feature location techniques","Empirical Software Engineering","","25","1","10.1007/s10664-019-09734-5","Abdul RazzaqAndrew Le GearChris ExtonJim Buckley","2020","http://link.springer.com/article/10.1007/s10664-019-09734-5","Article"
"IoT meets BPM: a bidirectional communication architecture for IoT-aware process execution","Software and Systems Modeling","","19","6","10.1007/s10270-020-00785-7","Stefan SchönigLars AckermannStefan JablonskiAndreas Ermer","2020","http://link.springer.com/article/10.1007/s10270-020-00785-7","Article"
"Examining the usability of touchscreen gestures for adults with DS","Journal of Reliable Intelligent Environments","","","","10.1007/s40860-020-00122-1","Doris CálizPloyplearn RavivanpongAndrea SchankinJanio Jadán-GuerreroWashington CaraguayLeonardo Arellano","2021","http://link.springer.com/article/10.1007/s40860-020-00122-1","Article"
"Automated issue assignment: results and insights from an industrial case","Empirical Software Engineering","","25","5","10.1007/s10664-020-09846-3","Ethem Utku AktasCemal Yilmaz","2020","http://link.springer.com/article/10.1007/s10664-020-09846-3","Article"
"Optimal extension protocols for byzantine broadcast and agreement","Distributed Computing","","34","1","10.1007/s00446-020-00384-1","Chaya GaneshArpita Patra","2021","http://link.springer.com/article/10.1007/s00446-020-00384-1","Article"
"DySHARQ: Dynamic Software-Defined Hardware-Managed Queues for Tile-Based Architectures","International Journal of Parallel Programming","","","","10.1007/s10766-020-00687-7","Sven RheindtSebastian MaierNora PohleLars NolteOliver LenkeFlorian SchmausThomas WildWolfgang Schröder-PreikschatAndreas Herkersdorf","2020","http://link.springer.com/article/10.1007/s10766-020-00687-7","Article"
"Approximate reduction of finite automata for high-speed network intrusion detection","International Journal on Software Tools for Technology Transfer","","22","5","10.1007/s10009-019-00520-8","Milan ČeškaVojtěch HavlenaLukáš HolíkOndřej LengálTomáš Vojnar","2020","http://link.springer.com/article/10.1007/s10009-019-00520-8","Article"
"Revisiting the VCCFinder approach for the identification of vulnerability-contributing commits","Empirical Software Engineering","","26","3","10.1007/s10664-021-09944-w","Timothé RiomArthur SawadogoKevin AllixTegawendé F. BissyandéNaouel MohaJacques Klein","2021","http://link.springer.com/article/10.1007/s10664-021-09944-w","Article"
"An FPGA Implementation of Privacy Preserving Data Provenance Model Based on PUF for Secure Internet of Things","SN Computer Science","","2","2","10.1007/s42979-020-00428-0","Hala HamadehAkhilesh Tyagi","2021","http://link.springer.com/article/10.1007/s42979-020-00428-0","Article"
"Process Mining bei hybriden Vorgehensmodellen zur Umsetzung von Unternehmenssoftware","Informatik Spektrum","","","","10.1007/s00287-021-01359-7","Sascha AlpersThomas KarleClemens SchreiberFrank SchönthalerAndreas Oberweis","2021","http://link.springer.com/article/10.1007/s00287-021-01359-7","Article"
"Towards a framework for certification of reliable autonomous systems","Autonomous Agents and Multi-Agent Systems","","35","1","10.1007/s10458-020-09487-2","Michael FisherViviana MascardiKristin Yvonne RozierBernd-Holger SchlingloffMichael WinikoffNeil Yorke-Smith","2020","http://link.springer.com/article/10.1007/s10458-020-09487-2","Article"
"Measuring the accuracy of software vulnerability assessments: experiments with students and professionals","Empirical Software Engineering","","25","2","10.1007/s10664-019-09797-4","Luca AllodiMarco CremoniniFabio MassacciWoohyun Shim","2020","http://link.springer.com/article/10.1007/s10664-019-09797-4","Article"
"The impact of automated feature selection techniques on the interpretation of defect models","Empirical Software Engineering","","25","5","10.1007/s10664-020-09848-1","Jirayus JiarpakdeeChakkrit TantithamthavornChristoph Treude","2020","http://link.springer.com/article/10.1007/s10664-020-09848-1","Article"
"Almost global problems in the LOCAL model","Distributed Computing","","","","10.1007/s00446-020-00375-2","Alkida BalliuSebastian BrandtDennis OlivettiJukka Suomela","2020","http://link.springer.com/article/10.1007/s00446-020-00375-2","Article"
"Performance Analysis of WebRTC and SIP-based Audio and Video Communication Systems","SN Computer Science","","1","6","10.1007/s42979-020-00380-z","T. P. FowdurN. RamkorunP. K. Chiniah","2020","http://link.springer.com/article/10.1007/s42979-020-00380-z","Article"
"Modeling user concerns in Sharing Economy: the case of food delivery apps","Automated Software Engineering","","27","3 - 4","10.1007/s10515-020-00274-7","Grant WilliamsMiroslav TushevFahimeh EbrahimiAnas Mahmoud","2020","http://link.springer.com/article/10.1007/s10515-020-00274-7","Article"
"Energy characterization of IoT systems through design aspect monitoring","International Journal on Software Tools for Technology Transfer","","","","10.1007/s10009-020-00598-5","Alexios LekidisPanagiotis Katsaros","2021","http://link.springer.com/article/10.1007/s10009-020-00598-5","Article"
"Encrypted Image Deployed, Both in Cloud and Self-managed System","SN Computer Science","","1","6","10.1007/s42979-020-00367-w","Ridhima AhluwaliaAnish GuptaPriyanka Chaudhary","2020","http://link.springer.com/article/10.1007/s42979-020-00367-w","Article"
"Connecting Knowledge to Data Through Transformations in KnowID: System Description","KI - Künstliche Intelligenz","","34","3","10.1007/s13218-020-00675-6","Pablo R. FillottraniStephan JamiesonC. Maria Keet","2020","http://link.springer.com/article/10.1007/s13218-020-00675-6","Article"
"A query-retyping approach to model transformation co-evolution","Software and Systems Modeling","","19","5","10.1007/s10270-020-00805-6","Adrian RutleLudovico IovinoHarald KönigZinovy Diskin","2020","http://link.springer.com/article/10.1007/s10270-020-00805-6","Article"
"RADON: rational decomposition and orchestration for serverless computing","SICS Software-Intensive Cyber-Physical Systems","","35","1 - 2","10.1007/s00450-019-00413-w","G. CasaleM. ArtačW.-J. van den HeuvelA. van HoornP. JakovitsF. LeymannM. LongV. PapanikolaouD. PresenzaA. RussoS. N. SriramaD. A. TamburriM. WursterL. Zhu","2020","http://link.springer.com/article/10.1007/s00450-019-00413-w","Article"
"Asymptotic Bayesian Generalization Error in Latent Dirichlet Allocation and Stochastic Matrix Factorization","SN Computer Science","","1","2","10.1007/s42979-020-0071-3","Naoki HayashiSumio Watanabe","2020","http://link.springer.com/article/10.1007/s42979-020-0071-3","Article"
"An approach and benchmark to detect behavioral changes of commits in continuous integration","Empirical Software Engineering","","25","4","10.1007/s10664-019-09794-7","Benjamin DanglotMartin MonperrusWalter RudametkinBenoit Baudry","2020","http://link.springer.com/article/10.1007/s10664-019-09794-7","Article"
"Quality attribute trade-offs in the embedded systems industry: an exploratory case study","Software Quality Journal","","28","2","10.1007/s11219-019-09478-x","Darius SasParis Avgeriou","2020","http://link.springer.com/article/10.1007/s11219-019-09478-x","Article"
"Fault-tolerant simulation of population protocols","Distributed Computing","","33","6","10.1007/s00446-020-00377-0","Giuseppe A. Di LunaPaola FlocchiniTaisuke IzumiTomoko IzumiNicola SantoroGiovanni Viglietta","2020","http://link.springer.com/article/10.1007/s00446-020-00377-0","Article"
"Boosting crash-inducing change localization with rank-performance-based feature subset selection","Empirical Software Engineering","","25","3","10.1007/s10664-020-09802-1","Zhaoqiang GuoYanhui LiWanwangying MaYuming ZhouHongmin LuLin ChenBaowen Xu","2020","http://link.springer.com/article/10.1007/s10664-020-09802-1","Article"
"An empirical study on the effect of community smells on bug prediction","Software Quality Journal","","29","1","10.1007/s11219-020-09538-7","Beyza EkenFrancis PalmaBaşar AyşeTosun Ayşe","2021","http://link.springer.com/article/10.1007/s11219-020-09538-7","Article"
"Some lower bounds in dynamic networks with oblivious adversaries","Distributed Computing","","33","1","10.1007/s00446-019-00360-4","Irvan JahjaHaifeng YuYuda Zhao","2020","http://link.springer.com/article/10.1007/s00446-019-00360-4","Article"
"A weight-based conditional privacy-preserving authentication scheme in software-defined vehicular network","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00198-3","Hong ZhongYingxue GengJie CuiYan XuLu Liu","2020","http://link.springer.com/article/10.1186/s13677-020-00198-3","Article"
"The effectiveness of context-based change application on automatic program repair","Empirical Software Engineering","","25","1","10.1007/s10664-019-09770-1","Jindae KimJeongho KimEunseok LeeSunghun Kim","2020","http://link.springer.com/article/10.1007/s10664-019-09770-1","Article"
"Enabling continuous integration in a formal methods setting","International Journal on Software Tools for Technology Transfer","","22","6","10.1007/s10009-019-00546-y","Luis Diogo CoutoPeter W. V. Tran-JørgensenRené S. NilssonPeter Gorm Larsen","2020","http://link.springer.com/article/10.1007/s10009-019-00546-y","Article"
"A cost-effective alertness-rating tool to enable situational awareness among on-duty static security guards in Covid-19 pandemic","Journal of Reliable Intelligent Environments","","","","10.1007/s40860-020-00128-9","Debabrata BejShubhranil ChakrabortySekh Arif MahammadAshis Kumar Mal","2021","http://link.springer.com/article/10.1007/s40860-020-00128-9","Article"
"Specification and use of concern metrics for supporting modularity-oriented modernizations","Software Quality Journal","","28","3","10.1007/s11219-020-09528-9","Daniel San MartínGuisella AnguloBruno MarinhoRaphael HondaValter Camargo","2020","http://link.springer.com/article/10.1007/s11219-020-09528-9","Article"
"Exploring how users engage with hybrid process artifacts based on declarative process models: a behavioral analysis based on eye-tracking and think-aloud","Software and Systems Modeling","","","","10.1007/s10270-020-00811-8","Amine Abbad AndaloussiFrancesca ZerbatoAndrea BurattinTijs SlaatsThomas T. HildebrandtBarbara Weber","2020","http://link.springer.com/article/10.1007/s10270-020-00811-8","Article"
"Playing a Strategy Game with Knowledge-Based Reinforcement Learning","SN Computer Science","","1","2","10.1007/s42979-020-0087-8","Viktor VossLiudmyla NechepurenkoRudi SchaeferSteffen Bauer","2020","http://link.springer.com/article/10.1007/s42979-020-0087-8","Article"
"On the time-based conclusion stability of cross-project defect prediction models","Empirical Software Engineering","","25","6","10.1007/s10664-020-09878-9","Abdul Ali BangashHareem SaharAbram HindleKarim Ali","2020","http://link.springer.com/article/10.1007/s10664-020-09878-9","Article"
"A Follow-the-Leader Strategy Using Hierarchical Deep Neural Networks with Grouped Convolutions","SN Computer Science","","2","3","10.1007/s42979-021-00572-1","José Enrique SolomonFrançois Charette","2021","http://link.springer.com/article/10.1007/s42979-021-00572-1","Article"
"Isolated Command Recognition Using MFCC and Clustering Algorithm","SN Computer Science","","1","2","10.1007/s42979-020-0093-x","A. RevathiC. RavichandranP. SaisiddarthG. S. Rajendra Prasad","2020","http://link.springer.com/article/10.1007/s42979-020-0093-x","Article"
"The who, what, how of software engineering research: a socio-technical framework","Empirical Software Engineering","","25","5","10.1007/s10664-020-09858-z","Margaret-Anne StoreyNeil A. ErnstCourtney WilliamsEirini Kalliamvakou","2020","http://link.springer.com/article/10.1007/s10664-020-09858-z","Article"
"Testing machine learning based systems: a systematic mapping","Empirical Software Engineering","","25","6","10.1007/s10664-020-09881-0","Vincenzo RiccioGunel JahangirovaAndrea StoccoNargiz HumbatovaMichael WeissPaolo Tonella","2020","http://link.springer.com/article/10.1007/s10664-020-09881-0","Article"
"Data-Driven Requirements Elicitation: A Systematic Literature Review","SN Computer Science","","2","1","10.1007/s42979-020-00416-4","Sachiko LimAron HenrikssonJelena Zdravkovic","2021","http://link.springer.com/article/10.1007/s42979-020-00416-4","Article"
"Testing self-healing cyber-physical systems under uncertainty with reinforcement learning: an empirical study","Empirical Software Engineering","","26","3","10.1007/s10664-021-09941-z","Tao MaShaukat AliTao Yue","2021","http://link.springer.com/article/10.1007/s10664-021-09941-z","Article"
"Machine Learning: Algorithms, Real-World Applications and Research Directions","SN Computer Science","","2","3","10.1007/s42979-021-00592-x","Iqbal H. Sarker","2021","http://link.springer.com/article/10.1007/s42979-021-00592-x","Article"
"HOrBAC Optimization Based on Suspicious Behavior Detection Using Information Theory","SN Computer Science","","2","2","10.1007/s42979-021-00515-w","Benoît Martin Azanguezet QuimatioFidèle Tsognong","2021","http://link.springer.com/article/10.1007/s42979-021-00515-w","Article"
"Inferring Two-Level Hierarchical Gaussian Graphical Models to Discover Shared and Context-Specific Conditional Dependencies from High-Dimensional Heterogeneous Data","SN Computer Science","","1","4","10.1007/s42979-020-00224-w","Mohammad S. RahmanAnn E. NicholsonGholamreza Haffari","2020","http://link.springer.com/article/10.1007/s42979-020-00224-w","Article"
"RETORCH: an approach for resource-aware orchestration of end-to-end test cases","Software Quality Journal","","28","3","10.1007/s11219-020-09505-2","Cristian AugustoJesús MoránAntonia BertolinoClaudio de la RivaJavier Tuya","2020","http://link.springer.com/article/10.1007/s11219-020-09505-2","Article"
"Systematic review of matching techniques used in model-driven methodologies","Software and Systems Modeling","","19","3","10.1007/s10270-019-00760-x","Ferenc Attila SomogyiMark Asztalos","2020","http://link.springer.com/article/10.1007/s10270-019-00760-x","Article"
"A model-based architecture for interactive run-time monitoring","Software and Systems Modeling","","19","4","10.1007/s10270-020-00780-y","Nicolas HiliMojtaba BagherzadehKarim JahedJuergen Dingel","2020","http://link.springer.com/article/10.1007/s10270-020-00780-y","Article"
"Replication in Distributed Systems: Models, Methods, and Protocols","Programming and Computer Software","","46","5","10.1134/S0361768820050060","A. R. NasibullinB. A. Novikov","2020","http://link.springer.com/article/10.1134/S0361768820050060","Article"
"Improving query performance on dynamic graphs","Software and Systems Modeling","","","","10.1007/s10270-020-00832-3","Gala BarqueroJavier TroyaAntonio Vallecillo","2020","http://link.springer.com/article/10.1007/s10270-020-00832-3","Article"
"Online Path Sampling Control with Progressive Spatio-temporal Filtering","SN Computer Science","","1","5","10.1007/s42979-020-00291-z","Jacopo Pantaleoni","2020","http://link.springer.com/article/10.1007/s42979-020-00291-z","Article"
"Design and Development of a Cyber Security Framework for National Time Dissemination","SN Computer Science","","2","2","10.1007/s42979-021-00471-5","Amutha ArunachalamK. SeetharamanAshish Agarwal","2021","http://link.springer.com/article/10.1007/s42979-021-00471-5","Article"
"A Canonical String Encoding for Pure Bigraphs","SN Computer Science","","2","4","10.1007/s42979-021-00552-5","Dominik GrzelakUwe Aßmann","2021","http://link.springer.com/article/10.1007/s42979-021-00552-5","Article"
"A formal approach to build privacy-awareness into clinical workflows","SICS Software-Intensive Cyber-Physical Systems","","35","1 - 2","10.1007/s00450-019-00418-5","Saliha Irem BesikJohann-Christoph Freytag","2020","http://link.springer.com/article/10.1007/s00450-019-00418-5","Article"
"A smart anomaly-based intrusion detection system for the Internet of Things (IoT) network using GWO–PSO–RF model","Journal of Reliable Intelligent Environments","","7","1","10.1007/s40860-020-00126-x","Pankaj Kumar KeserwaniMahesh Chandra GovilEmmanuel S. PilliPrajjval Govil","2021","http://link.springer.com/article/10.1007/s40860-020-00126-x","Article"
"Simulating competitiveness and precision in a tournament structure: a reaper tournament system","International Journal of Information Technology","","12","1","10.1007/s41870-019-00397-5","An Vinh Nguyen DinhNhien Pham Hoang BaoMohd Nor Akmal KhalidHiroyuki Iida","2020","http://link.springer.com/article/10.1007/s41870-019-00397-5","Article"
"Learning Moore machines from input–output traces","International Journal on Software Tools for Technology Transfer","","23","1","10.1007/s10009-019-00544-0","Georgios GiantamidisStavros TripakisStylianos Basagiannis","2021","http://link.springer.com/article/10.1007/s10009-019-00544-0","Article"
"Predictions-on-chip: model-based training and automated deployment of machine learning models at runtime","Software and Systems Modeling","","","","10.1007/s10270-020-00856-9","Sebastian PilarskiMartin StaniszewskiMatthew BryanFrederic VilleneuveDániel Varró","2021","http://link.springer.com/article/10.1007/s10270-020-00856-9","Article"
"Evaluate and control service and transaction dependability of complex IoT systems","Software Quality Journal","","","","10.1007/s11219-021-09556-z","Sina NiedermaierThommy ZelenikStefan HeisseStefan Wagner","2021","http://link.springer.com/article/10.1007/s11219-021-09556-z","Article"
"Concurrent Treaps and Impact of Locking Objects","New Generation Computing","","38","1","10.1007/s00354-019-00073-z","Praveen AlapatiMadhu MutyamSwamy Saranam","2020","http://link.springer.com/article/10.1007/s00354-019-00073-z","Article"
"Predicting technical debt from commit contents: reproduction and extension with automated feature selection","Software Quality Journal","","28","4","10.1007/s11219-020-09520-3","Leevi RantalaMika Mäntylä","2020","http://link.springer.com/article/10.1007/s11219-020-09520-3","Article"
"Security assurance cases—state of the art of an emerging approach","Empirical Software Engineering","","26","4","10.1007/s10664-021-09971-7","Mazen MohamadJan-Philipp SteghöferRiccardo Scandariato","2021","http://link.springer.com/article/10.1007/s10664-021-09971-7","Article"
"Recommendation of Influenced Products Using Association Rule Mining: Neo4j as a Case Study","SN Computer Science","","2","2","10.1007/s42979-021-00460-8","Sudipta SenAkash MehtaRuna GanguliSoumya Sen","2021","http://link.springer.com/article/10.1007/s42979-021-00460-8","Article"
"Group Anomaly Detection: Past Notions, Present Insights, and Future Prospects","SN Computer Science","","2","3","10.1007/s42979-021-00603-x","Aqeel FerozeAli DaudTehmina AmjadMalik Khizar Hayat","2021","http://link.springer.com/article/10.1007/s42979-021-00603-x","Article"
"Automatic derivation of conceptual database models from differently serialized business process models","Software and Systems Modeling","","20","1","10.1007/s10270-020-00808-3","Drazen BrdjaninStefan IlicGoran BanjacDanijela BanjacSlavko Maric","2021","http://link.springer.com/article/10.1007/s10270-020-00808-3","Article"
"Question Answering Over Knowledge Base: A Scheme for Integrating Subject and the Identified Relation to Answer Simple Questions","SN Computer Science","","2","1","10.1007/s42979-020-00421-7","Happy BuzaabaToshiyuki Amagasa","2021","http://link.springer.com/article/10.1007/s42979-020-00421-7","Article"
"SDN Security: Developing an organic escalation framework for operational automation on security incidents","CSI Transactions on ICT","","8","1","10.1007/s40012-020-00266-8","Sriram RaghavanS. V. Raghavan","2020","http://link.springer.com/article/10.1007/s40012-020-00266-8","Article"
"Categorizing Malware via A Word2Vec-based Temporal Convolutional Network Scheme","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00200-y","Jiankun SunXiong LuoHonghao GaoWeiping WangYang GaoXi Yang","2020","http://link.springer.com/article/10.1186/s13677-020-00200-y","Article"
"Model-driven development platform selection: four industry case studies","Software and Systems Modeling","","","","10.1007/s10270-020-00855-w","Siamak FarshidiSlinger JansenSven Fortuin","2021","http://link.springer.com/article/10.1007/s10270-020-00855-w","Article"
"Intelligent cloud workflow management and scheduling method for big data applications","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00177-8","Yannian HuHui WangWenge Ma","2020","http://link.springer.com/article/10.1186/s13677-020-00177-8","Article"
"Augmented Reality-Enabled Education for Middle Schools","SN Computer Science","","1","3","10.1007/s42979-020-00155-6","Varun KapoorPraveen Naik","2020","http://link.springer.com/article/10.1007/s42979-020-00155-6","Article"
"Automatic software refactoring: a systematic literature review","Software Quality Journal","","28","2","10.1007/s11219-019-09477-y","Abdulrahman Ahmed Bobakr BaqaisMohammad Alshayeb","2020","http://link.springer.com/article/10.1007/s11219-019-09477-y","Article"
"Automated Analysis of Access Control Policies Based on Model Checking","SN Computer Science","","1","6","10.1007/s42979-020-00307-8","Anh Truong","2020","http://link.springer.com/article/10.1007/s42979-020-00307-8","Article"
"Framework of dynamic recommendation system for e-shopping","International Journal of Information Technology","","12","1","10.1007/s41870-019-00388-6","Shihab Uddin TareqMd. Habibullah NoorChinmay Bepery","2020","http://link.springer.com/article/10.1007/s41870-019-00388-6","Article"
"Coordinating large distributed relational process structures","Software and Systems Modeling","","","","10.1007/s10270-020-00835-0","Sebastian SteinauKevin AndrewsManfred Reichert","2020","http://link.springer.com/article/10.1007/s10270-020-00835-0","Article"
"Towards a Methodology for Field Work in Computational Creativity","New Generation Computing","","38","4","10.1007/s00354-020-00105-z","Rafael Pérez y PérezMargareta Ackerman","2020","http://link.springer.com/article/10.1007/s00354-020-00105-z","Article"
"Distributed graph queries over models@run.time for runtime monitoring of cyber-physical systems","International Journal on Software Tools for Technology Transfer","","22","1","10.1007/s10009-019-00531-5","Márton BúrGábor SzilágyiAndrás VörösDániel Varró","2020","http://link.springer.com/article/10.1007/s10009-019-00531-5","Article"
"Execution of Structured and Unstructured Mining in Automotive Industry Using Hortonworks Sandbox","SN Computer Science","","2","4","10.1007/s42979-021-00692-8","Sukhpreet SinghGagandeep Jagdev","2021","http://link.springer.com/article/10.1007/s42979-021-00692-8","Article"
"Wireless sensor networks: a review of motes, wireless technologies, routing algorithms and static deployment strategies for agriculture applications","CSI Transactions on ICT","","8","3","10.1007/s40012-020-00289-1","Pawan KumarS. R. N. Reddy","2020","http://link.springer.com/article/10.1007/s40012-020-00289-1","Article"
"Detection of Drug–Drug and Drug–Disease Interactions Inducing Acute Kidney Injury Using Deep Rule Forests","SN Computer Science","","2","4","10.1007/s42979-021-00670-0","Yihuang KangSheng-Tai HuangPing-Hsung Wu","2021","http://link.springer.com/article/10.1007/s42979-021-00670-0","Article"
